scenario_id,seed,task_key,task_index,time_ms,pattern_id,phase,route_class,route_quality,candidate_admissible,candidate_latency_ms,candidate_cost,relapse_phase,deformation_onset_ms,deformation_clear_ms,arch,latency_ms,admissible,bypassed,wrong_bypass,fallback,executed_cost,route_allowed_before_shape,shape_blocked,route_gate_reason,first_blocking_gate,c_success_before,c_success_after,depreciation_state_before,depreciation_state,structural_cost_state,requalify_count,shadow_outcome_score,fresh_requalify_confidence,requalified_at_ms,promotion_completed_this_task,shape_allowed,shape_classification,shape_integrity_state,shape_authority_state,shape_first_failed_invariant,shape_all_failed_invariants,shape_raw_soft_warnings,shape_record_age_ms,shape_verification_pass,shape_epoch_match,shape_scope_match,shape_restore_count,shape_restoration_active,shape_restoration_requirement_satisfied,shape_reconstruction_triggered,shape_record_id,window_type
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4465,4465,89300.0,5,recovery,BORDERLINE_RELAPSE,0.2835000000000001,False,23.765547002761966,0.8,POST_ONSET,85500.0,89500.0,C_FLAT_BOUNDED,44.63952911467906,True,False,False,True,1.0,False,False,confidence,confidence,0.7130691850625425,0.7096045042267917,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,True,NOT_CONSUMED,NOT_CONSUMED,NOT_CONSUMED,,[],[],,,,,0,False,True,False,,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4467,4467,89340.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,21.26455831288965,0.8,POST_ONSET,85500.0,89500.0,C_FLAT_BOUNDED,49.013500955113344,True,False,False,True,1.0,False,False,confidence,confidence,0.6625342354501114,0.6628545985697157,ACTIVE,ACTIVE,0.4562624999999999,5,,,80680.0,False,True,NOT_CONSUMED,NOT_CONSUMED,NOT_CONSUMED,,[],[],,,,,0,False,True,False,,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4472,4472,89440.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,20.791047659477815,0.8,POST_ONSET,85500.0,89500.0,C_FLAT_BOUNDED,41.19929005297892,True,False,False,True,1.0,False,False,confidence,confidence,0.6628545985697157,0.6634819097702636,ACTIVE,ACTIVE,0.4562624999999999,5,,,80680.0,False,True,NOT_CONSUMED,NOT_CONSUMED,NOT_CONSUMED,,[],[],,,,,0,False,True,False,,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4277,4277,85540.0,7,recovery,BORDERLINE_RELAPSE,0.9,False,7.635691630529017,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,7.635691630529017,False,True,True,False,0.3,True,False,NONE,NONE,0.9835979180203895,0.9230582299870336,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],"[""HEALTH_PROBE_LATENCY_SKEW""]",40.0,True,True,True,0,False,True,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|855,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4278,4278,85560.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,7.472716740493634,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,7.472716740493634,True,True,False,False,0.3,True,False,NONE,NONE,0.9230582299870336,0.9311344908265606,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],"[""HEALTH_PROBE_LATENCY_SKEW""]",60.0,True,True,True,0,False,True,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|855,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4279,4279,85580.0,5,recovery,BORDERLINE_RELAPSE,0.9066000000000001,True,4.815118493046073,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,4.815118493046073,True,True,False,False,0.3,True,False,NONE,NONE,0.9837530706270959,0.9833881097845916,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,True,ADMISSIBLE,ADMISSIBLE,AUTHORIZED,,[],"[""HEALTH_PROBE_LATENCY_SKEW""]",80.0,True,True,True,0,False,True,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|855,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4285,4285,85700.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,6.568082758076844,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.80773314323406,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9311344908265606,0.9155000105338904,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|857,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4286,4286,85720.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,28.585712725708838,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,45.13038705543202,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9837901097845916,0.9382215931008471,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",20.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|857,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4287,4287,85740.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,23.830813506462057,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.43683696769181,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9382215931008471,0.8992250301203404,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",40.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|857,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4290,4290,85800.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,25.79759373090126,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,37.3976733312794,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8992250301203404,0.8658394359612879,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|858,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4302,4302,86040.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,8.687187865743066,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.66960679854846,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9155000105338904,0.9021597677840297,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",40.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|860,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4303,4303,86060.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,9.444909506797385,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,41.42388537089086,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9021597677840297,0.8907767702692078,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",60.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|860,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4304,4304,86080.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,25.34485759802174,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.09154267013236,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8658394359612879,0.8372486991287758,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",80.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|860,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4307,4307,86140.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,29.47144985314442,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,40.86985706235384,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8372486991287758,0.8127598037261325,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",40.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|861,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4310,4310,86200.0,5,recovery,BORDERLINE_RELAPSE,0.8027500000000001,False,1.0,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.57357798793507,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9833881097845916,0.9574623732970788,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|862,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4313,4313,86260.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,6.488735674203951,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,40.83883446429435,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8907767702692078,0.8810646553320001,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",60.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|862,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4315,4315,86300.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,5.568395862426824,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,37.94977808063263,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8810646553320001,0.8727800870837095,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|863,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4318,4318,86360.0,5,recovery,BORDERLINE_RELAPSE,0.77595,True,9.117621930615423,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,38.09730055390366,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9574623732970788,0.9345359297881451,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",60.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|863,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4320,4320,86400.0,5,recovery,BORDERLINE_RELAPSE,0.76925,True,11.274268422411815,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,43.650842950946334,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9345359297881451,0.9147652466310056,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|864,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4323,4323,86460.0,5,recovery,BORDERLINE_RELAPSE,0.7592000000000001,True,11.606567925763157,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,40.113495603542404,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.9147652466310056,0.8975843594567461,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",60.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|864,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4330,4330,86600.0,5,recovery,BORDERLINE_RELAPSE,0.73575,True,5.986521218399019,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,34.38922064161087,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8975843594567461,0.8822104397581514,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|866,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4335,4335,86700.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,5.908905951803818,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,34.55322748530778,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8727800870837095,0.8657162937310987,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|867,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4336,4336,86720.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,7.556194134448659,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.827614149326344,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8657162937310987,0.8596975740983988,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",20.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|867,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4337,4337,86740.0,5,recovery,BORDERLINE_RELAPSE,0.7123,True,8.978234212543196,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,37.644788461169526,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8822104397581514,0.8683782177770156,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",40.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|867,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4339,4339,86780.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,27.350125684261855,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,40.533959385992965,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8127598037261325,0.791784314573933,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",80.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|867,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4342,4342,86840.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,7.743795450823892,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,35.5521248180549,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8596975740983988,0.8545746279845582,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",40.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|868,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4344,4344,86880.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,24.31535934081066,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.66993957038976,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.791784314573933,0.7738226537714685,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",80.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|868,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4346,4346,86920.0,5,recovery,BORDERLINE_RELAPSE,0.68215,True,11.446141878304235,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.355840809692836,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8683782177770156,0.8556619719108068,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",20.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|869,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4347,4347,86940.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,26.497344411998323,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,40.4084401652241,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7738226537714685,0.7584507093058533,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",40.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|869,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4349,4349,86980.0,7,recovery,BORDERLINE_RELAPSE,0.9,True,3.712351247696102,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.46299686180947,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8545746279845582,0.8502206029689958,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",80.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|869,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4353,4353,87060.0,5,recovery,BORDERLINE_RELAPSE,0.6587000000000001,False,11.039358600821942,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,39.09698703377946,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8556619719108068,0.8441015338769258,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",60.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|870,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4355,4355,87100.0,6,recovery,BORDERLINE_RELAPSE,0.15,False,24.181693226993563,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,38.116250368994635,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.7584507093058533,0.7453084563771122,ACTIVE,ACTIVE,0.3,5,,,80680.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|871,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4356,4356,87120.0,5,recovery,BORDERLINE_RELAPSE,0.64865,True,9.924859000651265,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,38.28473167775591,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8441015338769258,0.8339337605386211,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",20.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|871,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4359,4359,87180.0,7,recovery,BORDERLINE_RELAPSE,0.2,False,25.422157290886442,0.8,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,34.95268249118255,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8502206029689958,0.8255277092933782,ACTIVE,ACTIVE,0.3,5,,,80660.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",80.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|871,DEFORMATION
D3_PERSISTENT_PROBE_LATENCY_SKEW,99,D3_PERSISTENT_PROBE_LATENCY_SKEW|99|4370,4370,87400.0,5,recovery,BORDERLINE_RELAPSE,0.60175,True,8.546639781724243,0.3,POST_ONSET,85500.0,89500.0,D_TETRAHEDRAL_GATE,42.315205705224265,True,False,False,True,1.0,True,True,NONE,shape_integrity,0.8339337605386211,0.8238552608452834,ACTIVE,ACTIVE,0.3,5,,,80820.0,False,False,SOFT_DEGRADATION,DEGRADED,NOT_AUTHORIZED,HEALTH_PROBE_LATENCY_SKEW,"[""HEALTH_PROBE_LATENCY_SKEW""]","[""HEALTH_PROBE_LATENCY_SKEW""]",0.0,True,True,True,0,True,False,False,shape|D3_PERSISTENT_PROBE_LATENCY_SKEW|99|obs|874,DEFORMATION
